video_id,trending_date,title,channel_title,category_id,publish_date,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed
m0utTDsDVB4,26-12-2017,10 Movie Theatres That You Should Visit Before You Die | Fully Filmy Rewind,Fully Filmy,1,25-12-2017,50411,2363,119,250,FALSE,FALSE,FALSE
LPYaLCp8DL0,26-12-2017,APNA BACHPAN PART 3 || KIRAAK HYDERABADIZ || HYDERABADI BACHPAN,Kiraak Hyderabadiz,24,23-12-2017,162752,7746,421,774,FALSE,FALSE,FALSE
nLSaCFlXn-g,26-12-2017,Hichki | Official Trailer | Rani Mukerji | Releasing 23rd Feb 2018,YRF,1,19-12-2017,11801227,188036,5800,8183,FALSE,FALSE,FALSE
1WKk1n8LB6Q,26-12-2017,टाइगर की लोगो ने की पूजा हार पहनाकर। Salman khan Tiger Zinda hai  | PBH News,PBH News,24,23-12-2017,95974,1587,131,60,FALSE,FALSE,FALSE
4treNdQk5VY,26-12-2017,നിനക്കെന്നെ കെട്ടാൻ വല്ലഉദ്ദേശവുമുണ്ടോ | Malayalam Comedy | Malayalam Comedy Scenes | Nonstop Comedy,MovieChannel Malayalam,1,23-12-2017,181977,633,98,0,FALSE,FALSE,FALSE
JYeFv6vNHEw,26-12-2017,Marthanda Chakravarthy | MINI WEB-SERIES | CHAPTER 02 | Madras Central,Madras Central,24,24-12-2017,103137,4002,579,497,FALSE,FALSE,FALSE
n0sXVQXtbNE,26-12-2017,हिटमैन' रोहित ने सबसे तेज टी-20 शतक के वर्ल्ड रिकॉर्ड की बराबरी की.,AK news,25,22-12-2017,204973,1355,216,35,FALSE,FALSE,FALSE
Kw7zXe-X_8c,26-12-2017,"Kapoor's At Shashi Kapoor's House Christmas Party 2017 Full Video-,Kareena,Ranbir,,Taimur,Karishma,",BiscootTV,24,25-12-2017,265959,1427,147,85,FALSE,FALSE,FALSE
QfClHA7wvyI,26-12-2017,Anjaniputra Film Stay issue Discussion part 1 held on 24/12/2017,Btv Kannada Ɩ ಬಿಟಿವಿ ಕನ್ನಡ,25,24-12-2017,59533,351,72,37,FALSE,FALSE,FALSE
5qqeuMgtreY,26-12-2017,"जेव्हा नवाझुद्दीन मराठीत म्हणतो, 'बाळासाहेब मला प्रेरणा देतील'",ZEE 24 TAAS,25,21-12-2017,314571,2715,79,82,FALSE,FALSE,FALSE
ltk4znM_mBQ,26-12-2017,Velaikaran or Sakka Podu Podu Raja? Santhanam Funny Reply | Press Meet,IndiaGlitz Tamil Movies | Interviews | Shooting Spot | Review | Gossip,24,25-12-2017,122003,2793,112,173,FALSE,FALSE,FALSE
VQdwFaEaUNw,26-12-2017,റിമി ടോമി പെരുംകള്ളി - എന്നെ ചതിക്കുമെന്ന് കരുതിയില്ല - കാവ്യ പ്രതികരിക്കുന്നു,Malayalam News Time,22,24-12-2017,119567,0,0,29,FALSE,TRUE,FALSE
UUoG3HuDG8s,26-12-2017,लालू को जेल से बाहर निकालने का शरद ने बनाया महाप्लान !,Himalayan News,25,24-12-2017,125591,746,58,70,FALSE,FALSE,FALSE
B98ewETO1BM,26-12-2017,"Bigg Boss 11: Arshi Khan evicted from the house, know main reason here | FilmiBeat",FilmiBeat,24,24-12-2017,147038,735,260,293,FALSE,FALSE,FALSE
YuNqvbM-wns,26-12-2017,telugu top 10 serial actress wife and husbands | Tollywood LIfe...,Tollywood Life,24,25-12-2017,81556,108,46,3,FALSE,FALSE,FALSE
JyCovUxccdg,26-12-2017,Konchem Touch Lo Unte Chepta Season 3 - Allu Sirish & Surabhi Promo 2 - Pradeep Machiraju,Pradeep Machiraju,22,24-12-2017,293352,1778,176,118,FALSE,FALSE,FALSE
I9JFM4zQu6A,26-12-2017,മമ്മൂക്കയുടെ മാസ്റ്റർപീസിനെപറ്റി വിജയ് പറഞ്ഞത്| Ilayathalapathy Vijay  about Masterpiece | Mammootty,Cinemakkaryam,24,23-12-2017,179729,2708,247,417,FALSE,FALSE,FALSE
j_qs6DgfKD0,26-12-2017,சீமான் அதிரடி ஆர்கே நகர் TTV வெற்றியா? பணத்தின் வெற்றியா? Naam Tamilar வளர்ச்சி Seema RK Nagar,New Bharathi Studio,24,24-12-2017,107688,1486,129,128,FALSE,FALSE,FALSE
Oedi37b6-lg,26-12-2017,THE JOB INTERVIEW - | Elvish Yadav |,Elvish yadav,23,22-12-2017,999205,137752,2750,5684,FALSE,FALSE,FALSE
Q7nCPXk8HI0,26-12-2017,பிரகாஷ் சத்யா அதிரடி விநோதினி கதறல் |Deivamagal Latest Episode,Tamil TV,24,25-12-2017,45059,378,34,20,FALSE,FALSE,FALSE
nGmLCEDBNjQ,26-12-2017,T.T.V தினகரன் அபார வெற்றி | TTV Dinakaran Wins RK Nagar Election | Live Result News Today,Mithra Creation,25,24-12-2017,85711,314,104,41,FALSE,FALSE,FALSE
fjiNwpF-CrY,26-12-2017,Nagarjuna About Akkineni Samantha | Hello Movie Pre Release Event | Naga Chaitanya | Akhil,Rose Telugu Movies,24,21-12-2017,295021,1026,73,24,FALSE,FALSE,FALSE
LH4bA_hqdio,26-12-2017,"Triple Threat Match - Roman Reigns, Braun Strowman and Samoa Joe",Wrestling Time,24,25-12-2017,720235,8429,786,290,FALSE,FALSE,FALSE
mwfVTNouZXM,26-12-2017,Deewangi: Masha Ali (Full Song) | Mista Baaz | Latest Punjabi Songs 2017,T-Series Apna Punjab,10,25-12-2017,183757,4363,169,265,FALSE,FALSE,FALSE
Ik9guootKrQ,26-12-2017,ആട് 2 പടം എങ്ങനെയുണ്ട് പ്രേക്ഷകർ പറയുന്നു | Aadu 2 Audiance Response | Aadu 2 Review,a2z Media,24,22-12-2017,481561,3090,306,230,FALSE,FALSE,FALSE
NUDhunPpkyU,26-12-2017,Arshi Khan ने दिया BT News को सबसे पेहले Exclusive Interview | Hina Khan है गिरगिट,BTNews Hindi,24,25-12-2017,59075,544,147,188,FALSE,FALSE,FALSE
BfFC8D_wmGQ,26-12-2017,"Ul Kuthu Official Trailer | Dinesh, Nanditha | Caarthick Raju | Justin Prabhakran",Lahari Music | T-Series,10,24-12-2017,54175,1540,20,47,FALSE,FALSE,FALSE
wXJog5Xy6JU,26-12-2017,Niharika Nath Performs on Honton Mein Aisi Baat | The Voice India Kids | Episode 14,The Voice India Kids,24,24-12-2017,87602,1199,38,63,FALSE,FALSE,FALSE
30Vjb9-1xrY,26-12-2017,జ్యోతిష్యశాస్త్రం పై రెచ్చిపోయిన బాబు గోగినేని ...Babu Gogineni About Astrology Video...,Around Telugu,24,24-12-2017,182946,3557,604,1503,FALSE,FALSE,FALSE
BHw8fC2drss,26-12-2017,🌲🎍Mahendras Wishes You A Very Happy Christmas 🎍🌲,Mahendra Guru : Online Videos For Govt. Exams,27,24-12-2017,12621,517,21,73,FALSE,FALSE,FALSE
A8wilTBTVlA,26-12-2017,"Velaikaran Movie Review | Dumbest Review | Nayanthara, Siva Karthikeyen | Smile Settai",Smile Settai,23,23-12-2017,207817,4455,352,228,FALSE,FALSE,FALSE
4N00K8k0NWI,26-12-2017,"Kalyanam Conditions Apply | Episode 4 – ‘Sorry, No Saree | Mirchi Senthil & Sreeja",Radio Mirchi Tamil,24,23-12-2017,728427,29497,685,1539,FALSE,FALSE,FALSE
uPGwALV79Ek,26-12-2017,"Fodder Scam: Lalu spends first sleepless night in jail, gets new identity 'Qaidi No. 3351'",News Nation,25,24-12-2017,71603,228,64,45,FALSE,FALSE,FALSE
tVICBY5TYK0,26-12-2017,2018 పంచాంగం పై పచ్చినిజలను బయటపెట్టిన బాబు గోగినేని | Babu Gogineni about Telugu Panchangam | Scube,S Cube - Hungama,24,25-12-2017,33070,295,74,143,FALSE,FALSE,FALSE
ShvVw6mwWd0,26-12-2017,सुषमा अंधारेनी केली राजकारण्यांची पोलखोल- एकदा बघाच,Viral In Marathi,25,21-12-2017,330043,1952,1162,551,FALSE,FALSE,FALSE
xb0vST0FhVc,26-12-2017,Lionel Messi Reaction after hitting Cristiano Ronaldo on Head (Real Madrid vs Barcelona 0-3),MrMatador,17,24-12-2017,1491081,11945,471,809,FALSE,FALSE,FALSE
ZoztKtQT7DU,26-12-2017,പാർവതിയെ പൊളിച്ചടുക്കി കോഴിക്കോട്ടുകാരി | Parvathy | Mammootty | Kasaba Movie Issue,Stars and News,22,22-12-2017,349815,8685,420,999,FALSE,FALSE,FALSE
SYVNfciJvBA,26-12-2017,ANUGRAH TV 25-12-2017 Monday CHRISTMAS CELEBRATION Meeting Live Stream,Ankur Narula Ministries,29,25-12-2017,18664,1049,31,87,FALSE,FALSE,FALSE
U-nitbDOZaY,26-12-2017,36 BRILLIANT KITCHEN HACKS TO MAKE COOKING FASTER AND YOUR LIFE EASIER,5-Minute Crafts,26,25-12-2017,980299,10823,953,924,FALSE,FALSE,FALSE
OZHpjCDV1V8,26-12-2017,Bithiri Sathi And Savitri Wishes You a Merry Christmas | Weekend Teenmaar News,V6 News Telugu,25,24-12-2017,156070,1086,80,140,FALSE,FALSE,FALSE
FHjTGG7OKqo,26-12-2017,"Ravish Kumar Prime Time , Lalu Yadav -चारा घोटाले पर फैसला & राजनीति ! Fodder Scam लालू यादव Verdict",Voice of Dissent,25,23-12-2017,169434,1995,231,329,FALSE,FALSE,FALSE
oSJ_PEdwqF4,26-12-2017,"മമ്മൂട്ടിയുടെ മാസ്റ്റര്‍പീസിനെ കളിയാക്കി അജൂ വര്‍ഗ്ഗീസ്,പൊന്‍കാലയിട്ട് ഫാന്‍സും ലാലേട്ടനും",Manchu Mon,22,24-12-2017,67239,103,80,0,TRUE,FALSE,FALSE
fNddOeXJj3Y,27-12-2017,Gali Janardhan Reddy About CBI Raids And Jail Experience | Open Heart With RK | ABN Telugu,ABN Telugu,17,25-12-2017,523173,2516,527,0,TRUE,FALSE,FALSE
pRN2VS7gyj0,27-12-2017,"Deivamagal Episode 1424, 26/12/17",VikatanTV,24,26-12-2017,769772,4861,1050,584,FALSE,FALSE,FALSE
OvdgydP4O_o,27-12-2017,சற்றுமுன் தினகரன் கைது RK நகரில் பதற்றம் OPS EPS அதிரடி முடிவு ! 20rupees note captured by police,Connecting,24,26-12-2017,288971,833,444,96,FALSE,FALSE,FALSE
JwDGs9FAbmo,27-12-2017,Swathi Chinukulu | 25th December 2017  | Full Episode No 1345| ETV Telugu,etvteluguindia,24,25-12-2017,229069,706,143,128,FALSE,FALSE,FALSE
OTREVdrVgZY,27-12-2017,"MCA - Middle Class Abbayi - Deleted Scene 1 - Nani, Sai Pallavi",Dil Raju,24,26-12-2017,501041,5961,357,191,FALSE,FALSE,FALSE
uAYq0zOoPkg,27-12-2017,Patas | 25th  December 2017 | Full Episode 644 | ETV Plus,ETV Plus India,23,25-12-2017,402474,2577,276,242,FALSE,FALSE,FALSE
pE2HlsFx_uQ,27-12-2017,வாணி ராணி - VAANI RANI -  Episode 1452 - 25/12/2017,RadaanMedia,24,25-12-2017,513212,2415,500,387,FALSE,FALSE,FALSE
ycfG-KtWUqA,27-12-2017,TTV சிறந்த அரசியல்வாதி | S VE Sekar Interview About RK Nagar Election Result | TTV Dhinakarn,NewsGlitz - Next Generation Tamil News Channel,25,25-12-2017,152308,1148,394,327,FALSE,FALSE,FALSE
SKKetAq0r7A,27-12-2017,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 2366 - 25th December, 2017",SAB TV,24,26-12-2017,128054,631,100,49,FALSE,FALSE,FALSE
1trXIm1gBLw,27-12-2017,"Zindagi Ki Mehek - ज़िंदगी की महक - Episode 332  - December 26, 2017 - Preview",zeetv,24,25-12-2017,227300,793,59,139,FALSE,FALSE,FALSE
lniYo3COUBw,27-12-2017,Durga | Full Ep 951 26th Dec 2017 | Odia Serial - TarangTV,Tarang TV,24,26-12-2017,51924,197,52,32,FALSE,FALSE,FALSE
wswTlc42yWg,27-12-2017,Top Smartphone Trends of 2017 - My Predictions for 2018?,Technical Guruji,28,26-12-2017,186673,17609,654,3141,FALSE,FALSE,FALSE
u6pF7j1Kb7s,27-12-2017,Kuladheivam SUN TV Episode - 808 (26-12-17),THIRU TV,24,26-12-2017,151805,520,186,23,FALSE,FALSE,FALSE
jz_Z4A_237U,27-12-2017,Lalu Prasad Yadav के जेल जाते ही बेटे तेजस्वी यादव ने दिया बड़ा बयान | Headlines India,Headlines India,25,23-12-2017,1283557,7022,2235,1034,FALSE,FALSE,FALSE
YqKUOs4W7Pw,27-12-2017,Virat और Anushka के Reception में Shahrukh ने लगाए चार चांद,NMF News,24,26-12-2017,46693,206,33,4,FALSE,FALSE,FALSE
00TnpHQpGzM,27-12-2017,வெற்றிக்கு பிறகு டிடிவி தினகரன் பேட்டி| TTV Dhinakaran Press Meet After His Win In RK Nagar Election,Puthiya Thalaimurai TV,25,24-12-2017,444808,2579,638,403,FALSE,FALSE,FALSE
8lwdaqTm6ZQ,27-12-2017,Anushka Sharma - Virat Kohli का Reception कुछ देर में : बोमन ईरानी और कई क्रिकेटर्स पहुंचे,PMV - NEWS,25,26-12-2017,80340,262,37,5,FALSE,FALSE,FALSE
djjVW-DncYY,27-12-2017,Nandini 25th Dec 2017,SunTV Tamil,22,26-12-2017,269769,1077,139,256,FALSE,FALSE,FALSE
Y8W34AmS938,27-12-2017,Nani MCA and Akhil Hello Movie COLLECTIONS Report | Sai Pallavi | Kalyani Priyadarshan | Nagarjuna,Total Tollywood,24,23-12-2017,497339,2339,832,0,TRUE,FALSE,FALSE
PbzBz02pSos,27-12-2017,KUNBA DHARME KA #Episode : 42 घट्टू छोटा सै !! # SUPERHIT COMEDY WEBSERIES ||,DAHIYA FILMS,24,23-12-2017,957827,15183,1369,1873,FALSE,FALSE,FALSE
86G2JK2JSsY,27-12-2017,Virat - Anushka Mumbai Reception: Virushka Grand Entry; Watch Video | FilmiBeat,FilmiBeat,24,26-12-2017,73175,343,33,19,FALSE,FALSE,FALSE
RTBnJ9yo3Po,27-12-2017,TTVதினகரன் வெற்றி செல்லாது! தமிழக மக்கள்! R.K.NAGAR BYELECTION-TTV DINAKARAN WIN,UNIVERSE T.V.,22,24-12-2017,256287,667,444,101,FALSE,FALSE,FALSE
QAwugvwTPEs,27-12-2017,Real Madrid Vs Barcelona 0-3 - All Goals & Highlights - Resumen y Goles 23/12/2017 HD,NugoBasilaiaa,17,23-12-2017,2758507,15509,1599,1789,FALSE,FALSE,FALSE
i-xrMLcMVpU,27-12-2017,26 December 2017-The Hindu Editorial News Paper Analysis- [UPSC/SSC/IBPS] Current affairs HD,Study IQ education,27,26-12-2017,45544,2804,38,497,FALSE,FALSE,FALSE
lhDiV9rd2Sg,27-12-2017,Sharry Mann: Love You ( Audio Song) | Parmish Verma | Mista Baaz | Releasing on 30 December,Lokdhun Punjabi,10,24-12-2017,1115607,35092,936,1959,FALSE,FALSE,FALSE
QNV6qw65O9A,27-12-2017,Jayam Ravi in Hindi Dubbed 2017 | Hindi Dubbed Movies 2017 Full Movie,Movie Mela,1,25-12-2017,613929,1764,305,61,FALSE,FALSE,FALSE
8gpp_tQeFC8,27-12-2017,Puneeth Rajkumar Real Character With Fans,Sandalwood Studios,22,25-12-2017,107781,677,59,27,FALSE,FALSE,FALSE
6z8TP4tikAg,27-12-2017,Desi Karnama - Part 1 Ft. Be YouNick And Amit Bhadana,Amit Bhadana,24,21-12-2017,7055737,306755,15263,25317,FALSE,FALSE,FALSE
4m3q3t-Xurk,27-12-2017,नासा चली सितारों पे - 420 खरब किलोमीटर दूर - FactTechz SciNews Ep2,FactTechz,28,26-12-2017,123139,22947,448,2436,FALSE,FALSE,FALSE
YTAlpMnc8HU,27-12-2017,Baby Girl Rescued From Borewell After 7-Hrs In Angul,Kanak News,25,25-12-2017,70966,939,38,90,FALSE,FALSE,FALSE
4SUXI-3eFXU,27-12-2017,CHRISTMAS AT GIRLFRIENDS' HOME | So Effin Cray,So Effin Cray,24,24-12-2017,246942,11148,742,647,FALSE,FALSE,FALSE
0stgncwqaEQ,27-12-2017,"Modi - भगवा कपडे वाला योगी Noida आया है, अन्धविश्वास तोडा है योगी जी ने, मेरा सलाम है उन्हें.",Prime Minister Narender Modi,22,25-12-2017,398772,6567,756,613,FALSE,FALSE,FALSE
ZpxJQNhEHW0,27-12-2017,Bigg Boss 11 | Eviction Interview | Arshi Khan REVEALS that she was NOT evicted by public,BookMyTV,24,25-12-2017,171383,2030,647,680,FALSE,FALSE,FALSE
D8y6bf1cx-o,27-12-2017,"Lagira Zhala Jee - लगिरा झला जी - Episode 209  - December 26, 2017 - Preview",zeemarathi,24,25-12-2017,39547,159,6,0,FALSE,FALSE,FALSE
L9dMNjVtG4o,27-12-2017,The Preparations | Exams - Part 3 | VIVA,VIVA,23,22-12-2017,1729535,38743,1164,1995,FALSE,FALSE,FALSE
LRi7p4vNa9w,27-12-2017,"Zanjeer 3 (2018) Telugu Film Dubbed Into Hindi Full Movie | Ram Charan, Kajal Aggarwal",Goldmines Premiere,1,23-12-2017,1844018,4832,1382,0,TRUE,FALSE,FALSE
GH7BQOAy-jo,27-12-2017,Nurai Nalladhu Prank | Fun Panrom with Siddhu | Black Sheep,Black Sheep,24,25-12-2017,109073,5170,152,355,FALSE,FALSE,FALSE
HMO894wG_Yw,27-12-2017,7 AM ETV Telugu News | 26th December 2017,ETV Andhra Pradesh,25,26-12-2017,83963,370,53,11,FALSE,FALSE,FALSE
3ZUhTFzDLBc,27-12-2017,LUKKHA FRIENDS - PART 5 | DUDE SERIOUSLY (GUJARATI),Dude Seriously,23,26-12-2017,80055,5881,171,379,FALSE,FALSE,FALSE
Z0bzJCvmgLg,27-12-2017,"#Velaikaaran Movie Review  - #Sivakarthikeyan, #FahadhFaasil - Tamil Talkies",Tamil Talkies,24,22-12-2017,670660,10203,4182,1524,FALSE,FALSE,FALSE
egPz6fzW6B8,27-12-2017,"26 December, 2017  The Hindu  Discussion, WTO, Tribal Education, Maoism, Transgenders",only ias,27,26-12-2017,25350,0,0,0,TRUE,TRUE,FALSE
pPKH-OdtDzw,27-12-2017,Hina Khan COOKS For Rocky | Day 86 | Bigg Boss 11 | 26th December Full Episode Update,TellyMasala,25,26-12-2017,131288,1008,73,272,FALSE,FALSE,FALSE
bmzt4R4qnEg,27-12-2017,Reason behind DMK losing in R.K Nagar election ?,Vikatan TV,25,25-12-2017,110912,1246,157,214,FALSE,FALSE,FALSE
0YJzcxEtgmk,27-12-2017,Ishq Mein Marjawan - 25th December 2017 - इश्क़ में मरजावाँ,Colors TV,24,26-12-2017,55445,206,17,10,FALSE,FALSE,FALSE
p2nEL3cqlXM,27-12-2017,ScoopWhoop: When Your Friend Forces You To Drink,ScoopWhoop,10,26-12-2017,40991,2577,131,96,FALSE,FALSE,FALSE
7kKz5SCskq0,27-12-2017,சற்று முன் சிக்கிய தினகரனின் ஸ்லீப்பர் செல் அதிமுக MLA க்கள்,Tamil Trending,1,26-12-2017,63830,269,50,10,FALSE,FALSE,FALSE
WPe0RiUXJNI,27-12-2017,Bhumika about Nani and Sai Pallavi - TV9 Entertainment,TV9 Entertainment,24,24-12-2017,133241,698,28,32,FALSE,FALSE,FALSE
o-sZ3CrOowc,27-12-2017,ನಟಿ ಮಹಾಲಕ್ಷ್ಮಿ ಈಗ ಎಲ್ಲಿದ್ದಾರೆ ಏನು ಮಾಡ್ತಿದ್ದಾರೆ ಗೊತ್ತಾ | Kannada Actress Mahalakshmi,chandanavana,24,24-12-2017,155735,198,106,15,FALSE,FALSE,FALSE
zNZjeq1vDKU,27-12-2017,வள்ளி | VALLI | Sun TV | Tamil Serial | Episode 1455 - 25th December 2017,Saregama TVShows,24,25-12-2017,158328,1024,140,98,FALSE,FALSE,FALSE
GfPnnK1FSjo,27-12-2017,Here's what PM Modi gifted Anushka Sharma and Virat Kohli at their wedding reception,The Times of India,24,22-12-2017,709098,2007,727,270,FALSE,FALSE,FALSE
F_yxAD6lhQ0,27-12-2017,Relationship Expectation vs Reality | 1 Kg Biriyani,1 Kg Biriyani,23,24-12-2017,173715,13416,321,503,FALSE,FALSE,FALSE
v_Ynz13_uKY,27-12-2017,"Baal Veer - बाल वीर - Episode 821 - 25th  December, 2017",Sony PAL,24,25-12-2017,61251,119,27,13,FALSE,FALSE,FALSE
09vzBTqGcJ8,27-12-2017,BYN : The Secret Santa,Be YouNick,23,22-12-2017,1283467,92253,873,6658,FALSE,FALSE,FALSE
ETO6cLAEYNA,27-12-2017,मंगलवार स्पेशल हनुमान भजन : बालाजी के भजन : बजरंगबली के भजन : जय श्री राम,भक्ति,10,26-12-2017,138688,1140,160,125,FALSE,FALSE,FALSE
adb71BQ7Y6g,27-12-2017,Arshi Khan Explosive Interview After Bigg Boss 11 Eviction EXCLUSIVE | Hina Khan | Shilpa Shinde,Viralbollywood,24,25-12-2017,852143,9188,2349,3019,FALSE,FALSE,FALSE
X5r0nS8eYSc,27-12-2017,"धोनी के लिए रोहित ने मैदान से ही दी शास्त्री को हिदायत,, कप्तान हो तो ऐसा",FLAME MEDIA,24,23-12-2017,482975,2742,352,135,FALSE,FALSE,FALSE
1Bsp-xxsvFY,27-12-2017,When you go to college Vs When you BUNK!,Shahrukh K Adnan,23,25-12-2017,49772,5752,137,427,FALSE,FALSE,FALSE
GzrXkDCgvjI,27-12-2017,Made for Each Other Season 2 I Moments of self-recognition I Mazhavil Manorama,Mazhavil Manorama,24,25-12-2017,151627,349,34,169,FALSE,FALSE,FALSE
9Vyol9k58cY,27-12-2017,Sardi Ki Raat - Tony Kakkar | Tony Kakkar Sessions,Desi Music Factory,10,24-12-2017,1562209,56456,952,1529,FALSE,FALSE,FALSE
WSU5NcuYIb8,27-12-2017,SAKA SIRHIND | ਸਾਕਾ ਸਰਹੰਦ | 23.12.2017 Pakhowal | Part 2/2 | Bhai Ranjit Singh Khalsa Dhadrianwale,Emm Pee,29,24-12-2017,103675,0,0,0,TRUE,TRUE,FALSE
CzGCb6b_Uu0,27-12-2017,தினகரன் வெற்றி எப்படி தெரியுமா? அதன் 10 காரணங்கள் RK Nagar Election Result TTV Dinakaran,New Bharathi Studio,24,25-12-2017,29967,121,44,23,FALSE,FALSE,FALSE
zKIQdgJEHgU,27-12-2017,Steamed Poha Recipe  | भाप में पके एकदम सॉफ्ट पोहे । Poha cooked in steam,Nisha Madhulika,26,26-12-2017,87536,2024,131,471,FALSE,FALSE,FALSE
I37Aa8AAXXQ,27-12-2017,7 Weird Ways To Sneak Stress Relievers Into Class / Anti Stress School Supplies,Troom Troom,26,24-12-2017,5217373,46787,5200,4441,FALSE,FALSE,FALSE
czfQn2p941E,27-12-2017,"Muddha Mandaram - Episode 964  - December 26, 2017 - Preview",zeetvtelugu,24,25-12-2017,73403,127,19,2,FALSE,FALSE,FALSE
k75oO2dUS6I,27-12-2017,സത്യങ്ങൾ വെളിപ്പെടുത്തി || jayan's wife and son || believe it or not,Serial Today Malayalam,1,23-12-2017,462451,3236,450,628,FALSE,FALSE,FALSE
qs_WQgxtlRE,27-12-2017,मोदी को छोड़कर राहुल का हाथ क्यों थामना चाहती शिवसेना ?,Himalayan News,25,25-12-2017,55722,655,54,63,FALSE,FALSE,FALSE
9dhVVete86w,27-12-2017,How much is 20 Rupees worth in RK Nagar? | Public Reveal on Camera! | DC 151,BehindwoodsTV,25,24-12-2017,172075,2370,140,372,FALSE,FALSE,FALSE
1p92qsAXLJI,27-12-2017,"Rekka Katti Parakuthu Manasu - Episode 136  - December 26, 2017 - Preview",zeetamil,24,25-12-2017,157099,275,33,51,FALSE,FALSE,FALSE
